config_id,W_FREE_DAY,W_SLOT,W_WINDSOWS,W_SLOT2,time,final_fitness,total,conflictos,validity
cfg_2366,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.14,42.33333333333333,53.0,8.0,True
cfg_2367,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.19,42.33333333333333,53.0,8.0,True
cfg_2368,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.7777777777777777,0.14,42.33333333333333,53.0,8.0,True
cfg_2369,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.15,42.33333333333333,53.0,8.0,True
cfg_2370,0.2222222222222222,0.3333333333333333,0.6666666666666666,1.0,0.17,41.69999999999997,53.0,0.0,True
cfg_2371,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.0,0.15,41.8888888888889,53.0,8.0,True
cfg_2372,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.1111111111111111,0.14,41.8888888888889,53.0,8.0,True
cfg_2373,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.2222222222222222,0.15,40.755555555555524,53.0,0.0,True
cfg_2374,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.3333333333333333,0.17,41.8888888888889,53.0,8.0,True
cfg_2375,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.4444444444444444,0.13,41.8888888888889,53.0,8.0,True
cfg_2376,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.5555555555555556,0.18,41.8888888888889,53.0,8.0,True
cfg_2377,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.6666666666666666,0.15,41.8888888888889,53.0,8.0,True
cfg_2378,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.7777777777777777,0.17,41.8888888888889,53.0,8.0,True
cfg_2379,0.2222222222222222,0.3333333333333333,0.7777777777777777,0.8888888888888888,0.14,41.8888888888889,53.0,8.0,True
cfg_2380,0.2222222222222222,0.3333333333333333,0.7777777777777777,1.0,0.13,37.14814814814816,53.0,2.0,True
cfg_2381,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.0,0.14,41.44444444444444,53.0,8.0,True
cfg_2382,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.17,41.44444444444444,53.0,8.0,True
cfg_2383,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.13,41.44444444444444,53.0,8.0,True
cfg_2384,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.3333333333333333,0.13,41.44444444444444,53.0,8.0,True
cfg_2385,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.4444444444444444,0.13,41.44444444444444,53.0,8.0,True
cfg_2386,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.5555555555555556,0.14,41.44444444444444,53.0,8.0,True
cfg_2387,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.6666666666666666,0.14,41.44444444444444,53.0,8.0,True
cfg_2388,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.7777777777777777,0.16,38.407407407407405,53.0,12.0,True
cfg_2389,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.14,41.44444444444444,53.0,8.0,True
cfg_2390,0.2222222222222222,0.3333333333333333,0.8888888888888888,1.0,0.14,41.44444444444444,53.0,8.0,True
cfg_2391,0.2222222222222222,0.3333333333333333,1.0,0.0,0.13,41.00000000000001,53.0,8.0,True
cfg_2392,0.2222222222222222,0.3333333333333333,1.0,0.1111111111111111,0.16,38.111111111111114,53.0,12.0,True
cfg_2393,0.2222222222222222,0.3333333333333333,1.0,0.2222222222222222,0.16,41.00000000000001,53.0,8.0,True
cfg_2394,0.2222222222222222,0.3333333333333333,1.0,0.3333333333333333,0.15,38.111111111111114,53.0,12.0,True
cfg_2395,0.2222222222222222,0.3333333333333333,1.0,0.4444444444444444,0.16,38.86666666666664,53.0,0.0,True
cfg_2396,0.2222222222222222,0.3333333333333333,1.0,0.5555555555555556,0.12,38.111111111111114,53.0,12.0,True
cfg_2397,0.2222222222222222,0.3333333333333333,1.0,0.6666666666666666,0.16,41.00000000000001,53.0,8.0,True
cfg_2398,0.2222222222222222,0.3333333333333333,1.0,0.7777777777777777,0.17,38.86666666666664,53.0,0.0,True
cfg_2399,0.2222222222222222,0.3333333333333333,1.0,0.8888888888888888,0.13,41.00000000000001,53.0,8.0,True
cfg_2400,0.2222222222222222,0.3333333333333333,1.0,1.0,0.14,41.00000000000001,53.0,8.0,True
cfg_2401,0.2222222222222222,0.4444444444444444,0.0,0.0,0.16,51.11111111111111,53.0,1.0,True
cfg_2402,0.2222222222222222,0.4444444444444444,0.0,0.1111111111111111,0.19,50.888888888888886,53.0,2.0,True
cfg_2403,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.14,45.822222222222244,53.0,0.0,True
cfg_2404,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,0.15,51.11111111111111,53.0,1.0,True
cfg_2405,0.2222222222222222,0.4444444444444444,0.0,0.4444444444444444,0.17,50.888888888888886,53.0,2.0,True
cfg_2406,0.2222222222222222,0.4444444444444444,0.0,0.5555555555555556,0.14,51.11111111111111,53.0,1.0,True
cfg_2407,0.2222222222222222,0.4444444444444444,0.0,0.6666666666666666,0.16,50.888888888888886,53.0,2.0,True
cfg_2408,0.2222222222222222,0.4444444444444444,0.0,0.7777777777777777,0.22,50.888888888888886,53.0,2.0,True
cfg_2409,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.12,50.111111111111114,53.0,2.0,True
cfg_2410,0.2222222222222222,0.4444444444444444,0.0,1.0,0.16,51.11111111111111,53.0,1.0,True
cfg_2411,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.0,0.17,48.49999999999998,53.0,1.0,True
cfg_2412,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.15,44.981481481481445,53.0,6.0,True
cfg_2413,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.16,48.49999999999998,53.0,1.0,True
cfg_2414,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.15,48.27777777777776,53.0,2.0,True
cfg_2415,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.14,48.49999999999998,53.0,1.0,True
cfg_2416,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.15,48.49999999999998,53.0,1.0,True
cfg_2417,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.15,48.49999999999998,53.0,1.0,True
cfg_2418,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.7777777777777777,0.16,48.49999999999998,53.0,1.0,True
cfg_2419,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.15,48.27777777777776,53.0,2.0,True
cfg_2420,0.2222222222222222,0.4444444444444444,0.1111111111111111,1.0,0.15,48.27777777777776,53.0,2.0,True
cfg_2421,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.16,45.666666666666686,53.0,2.0,True
cfg_2422,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.14,45.8888888888889,53.0,1.0,True
cfg_2423,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.13,46.40740740740738,53.0,2.0,True
cfg_2424,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.15,46.40740740740738,53.0,2.0,True
cfg_2425,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.13,46.40740740740738,53.0,2.0,True
cfg_2426,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.12,45.666666666666686,53.0,2.0,True
cfg_2427,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.6666666666666666,0.14,46.40740740740738,53.0,2.0,True
cfg_2428,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.7777777777777777,0.16,45.8888888888889,53.0,1.0,True
cfg_2429,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.13,45.8888888888889,53.0,1.0,True
cfg_2430,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.0,0.14,46.40740740740738,53.0,2.0,True
cfg_2431,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.0,0.14,43.66666666666666,53.0,8.0,True
cfg_2432,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.16,43.66666666666666,53.0,8.0,True
cfg_2433,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.15,44.555555555555564,53.0,2.0,True
cfg_2434,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.19,43.27777777777779,53.0,1.0,True
cfg_2435,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.13,43.27777777777779,53.0,1.0,True
cfg_2436,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.14,44.555555555555564,53.0,2.0,True
cfg_2437,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.16,44.555555555555564,53.0,2.0,True
cfg_2438,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.7777777777777777,0.14,43.66666666666666,53.0,8.0,True
cfg_2439,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.8888888888888888,0.15,43.66666666666666,53.0,8.0,True
cfg_2440,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.0,0.14,44.555555555555564,53.0,2.0,True
cfg_2441,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.0,0.14,43.22222222222222,53.0,8.0,True
cfg_2442,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.14,43.22222222222222,53.0,8.0,True
cfg_2443,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.2222222222222222,0.13,42.703703703703724,53.0,2.0,True
cfg_2444,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.19,43.22222222222222,53.0,8.0,True
cfg_2445,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.16,43.22222222222222,53.0,8.0,True
cfg_2446,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.15,42.703703703703724,53.0,2.0,True
cfg_2447,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.14,43.22222222222222,53.0,8.0,True
cfg_2448,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.7777777777777777,0.13,43.22222222222222,53.0,8.0,True
cfg_2449,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.2,43.22222222222222,53.0,8.0,True
cfg_2450,0.2222222222222222,0.4444444444444444,0.4444444444444444,1.0,0.16,40.66666666666664,53.0,1.0,True
cfg_2451,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.0,0.14,42.77777777777778,53.0,8.0,True
cfg_2452,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.13,42.77777777777778,53.0,8.0,True
cfg_2453,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.12,40.87777777777779,53.0,0.0,True
cfg_2454,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.14,42.77777777777778,53.0,8.0,True
cfg_2455,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.17,40.87777777777779,53.0,0.0,True
cfg_2456,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.14,42.77777777777778,53.0,8.0,True
cfg_2457,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.15,40.87777777777779,53.0,0.0,True
cfg_2458,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.7777777777777777,0.14,42.77777777777778,53.0,8.0,True
cfg_2459,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.8888888888888888,0.17,40.85185185185185,53.0,2.0,True
cfg_2460,0.2222222222222222,0.4444444444444444,0.5555555555555556,1.0,0.15,42.77777777777778,53.0,8.0,True
cfg_2461,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.0,0.13,39.93333333333335,53.0,0.0,True
cfg_2462,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.1111111111111111,0.13,42.33333333333333,53.0,8.0,True
cfg_2463,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.15,39.0,53.0,12.0,True
cfg_2464,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.15,42.33333333333333,53.0,8.0,True
cfg_2465,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.15,39.0,53.0,12.0,True
cfg_2466,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.14,39.93333333333335,53.0,0.0,True
cfg_2467,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.15,39.93333333333335,53.0,0.0,True
cfg_2468,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.7777777777777777,0.18,42.33333333333333,53.0,8.0,True
cfg_2469,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.14,42.33333333333333,53.0,8.0,True
cfg_2470,0.2222222222222222,0.4444444444444444,0.6666666666666666,1.0,0.14,42.33333333333333,53.0,8.0,True
cfg_2471,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.0,0.15,41.8888888888889,53.0,8.0,True
cfg_2472,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.1111111111111111,0.17,41.8888888888889,53.0,8.0,True
cfg_2473,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.2222222222222222,0.13,41.8888888888889,53.0,8.0,True
cfg_2474,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.3333333333333333,0.15,41.8888888888889,53.0,8.0,True
cfg_2475,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.4444444444444444,0.15,41.8888888888889,53.0,8.0,True
cfg_2476,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.5555555555555556,0.16,38.70370370370371,53.0,12.0,True
cfg_2477,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.6666666666666666,0.14,41.8888888888889,53.0,8.0,True
cfg_2478,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.7777777777777777,0.13,41.8888888888889,53.0,8.0,True
cfg_2479,0.2222222222222222,0.4444444444444444,0.7777777777777777,0.8888888888888888,0.14,38.9888888888889,53.0,0.0,True
cfg_2480,0.2222222222222222,0.4444444444444444,0.7777777777777777,1.0,0.16,41.8888888888889,53.0,8.0,True
cfg_2481,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.0,0.15,41.44444444444444,53.0,8.0,True
cfg_2482,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.1111111111111111,0.16,41.44444444444444,53.0,8.0,True
cfg_2483,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.2222222222222222,0.16,41.44444444444444,53.0,8.0,True
cfg_2484,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.3333333333333333,0.15,41.44444444444444,53.0,8.0,True
cfg_2485,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.4444444444444444,0.13,38.407407407407405,53.0,12.0,True
cfg_2486,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.5555555555555556,0.14,38.407407407407405,53.0,12.0,True
cfg_2487,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.13,38.407407407407405,53.0,12.0,True
cfg_2488,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.7777777777777777,0.14,41.44444444444444,53.0,8.0,True
cfg_2489,0.2222222222222222,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.13,41.44444444444444,53.0,8.0,True
cfg_2490,0.2222222222222222,0.4444444444444444,0.8888888888888888,1.0,0.15,38.04444444444446,53.0,0.0,True
cfg_2491,0.2222222222222222,0.4444444444444444,1.0,0.0,0.13,41.00000000000001,53.0,8.0,True
cfg_2492,0.2222222222222222,0.4444444444444444,1.0,0.1111111111111111,0.16,41.00000000000001,53.0,8.0,True
cfg_2493,0.2222222222222222,0.4444444444444444,1.0,0.2222222222222222,0.16,37.833333333333336,53.0,12.0,True
cfg_2494,0.2222222222222222,0.4444444444444444,1.0,0.3333333333333333,0.15,41.00000000000001,53.0,8.0,True
cfg_2495,0.2222222222222222,0.4444444444444444,1.0,0.4444444444444444,0.13,41.00000000000001,53.0,8.0,True
cfg_2496,0.2222222222222222,0.4444444444444444,1.0,0.5555555555555556,0.15,41.00000000000001,53.0,8.0,True
cfg_2497,0.2222222222222222,0.4444444444444444,1.0,0.6666666666666666,0.15,41.00000000000001,53.0,8.0,True
cfg_2498,0.2222222222222222,0.4444444444444444,1.0,0.7777777777777777,0.15,41.00000000000001,53.0,8.0,True
cfg_2499,0.2222222222222222,0.4444444444444444,1.0,0.8888888888888888,0.14,41.00000000000001,53.0,8.0,True
cfg_2500,0.2222222222222222,0.4444444444444444,1.0,1.0,0.15,41.00000000000001,53.0,8.0,True
cfg_2501,0.2222222222222222,0.5555555555555556,0.0,0.0,0.13,51.11111111111111,53.0,1.0,True
cfg_2502,0.2222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.13,51.11111111111111,53.0,1.0,True
cfg_2503,0.2222222222222222,0.5555555555555556,0.0,0.2222222222222222,0.16,51.11111111111111,53.0,1.0,True
cfg_2504,0.2222222222222222,0.5555555555555556,0.0,0.3333333333333333,0.17,51.11111111111111,53.0,1.0,True
cfg_2505,0.2222222222222222,0.5555555555555556,0.0,0.4444444444444444,0.15,50.888888888888886,53.0,2.0,True
cfg_2506,0.2222222222222222,0.5555555555555556,0.0,0.5555555555555556,0.13,51.11111111111111,53.0,1.0,True
cfg_2507,0.2222222222222222,0.5555555555555556,0.0,0.6666666666666666,0.14,51.11111111111111,53.0,1.0,True
cfg_2508,0.2222222222222222,0.5555555555555556,0.0,0.7777777777777777,0.18,51.11111111111111,53.0,1.0,True
cfg_2509,0.2222222222222222,0.5555555555555556,0.0,0.8888888888888888,0.15,50.888888888888886,53.0,2.0,True
cfg_2510,0.2222222222222222,0.5555555555555556,0.0,1.0,0.15,51.11111111111111,53.0,1.0,True
cfg_2511,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.15,48.49999999999998,53.0,1.0,True
cfg_2512,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.15,48.49999999999998,53.0,1.0,True
cfg_2513,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.14,48.49999999999998,53.0,1.0,True
cfg_2514,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.15,48.49999999999998,53.0,1.0,True
cfg_2515,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.4444444444444444,0.15,48.49999999999998,53.0,1.0,True
cfg_2516,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.13,48.49999999999998,53.0,1.0,True
cfg_2517,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.14,48.49999999999998,53.0,1.0,True
cfg_2518,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.7777777777777777,0.18,48.49999999999998,53.0,1.0,True
cfg_2519,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.15,48.27777777777776,53.0,2.0,True
cfg_2520,0.2222222222222222,0.5555555555555556,0.1111111111111111,1.0,0.14,48.27777777777776,53.0,2.0,True
cfg_2521,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.13,44.11111111111111,53.0,8.0,True
cfg_2522,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.14,44.11111111111111,53.0,8.0,True
cfg_2523,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.14,45.666666666666686,53.0,2.0,True
cfg_2524,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.23,46.40740740740738,53.0,2.0,True
cfg_2525,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.13,46.40740740740738,53.0,2.0,True
cfg_2526,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.16,45.8888888888889,53.0,1.0,True
cfg_2527,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.6666666666666666,0.17,46.40740740740738,53.0,2.0,True
cfg_2528,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.7777777777777777,0.16,44.11111111111111,53.0,8.0,True
cfg_2529,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.8888888888888888,0.14,46.40740740740738,53.0,2.0,True
cfg_2530,0.2222222222222222,0.5555555555555556,0.2222222222222222,1.0,0.14,45.8888888888889,53.0,1.0,True
cfg_2531,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,0.16,43.05555555555556,53.0,2.0,True
cfg_2532,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.14,43.66666666666666,53.0,8.0,True
cfg_2533,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.2222222222222222,0.15,41.00000000000001,53.0,0.0,True
cfg_2534,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.15,43.27777777777779,53.0,1.0,True
